"DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_CIUDAD","Ciudad","Value","Flag Codes","Flags"
"2017-V10","2017 sep-nov","CL063012","San Fernando",5.18464360583758,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL073011","Curicó",5.66769922864354,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL071013","Talca",5.13257221569349,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL074012","Linares",7.47550060086084,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL1610_11_31","Chillán",10.4076852766239,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL0810_11_31_81","Concepción",7.48967578265658,,
"2017-V10","2017 sep-nov","CL0811_02_21","Talcahuano",6.45891149887291,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL081061","Lota",9.49253292579762,,
"2017-V10","2017 sep-nov","CL081021","Coronel",8.33831226734518,,
"2017-V10","2017 sep-nov","CL083011","Los Ángeles",4.3012211059906,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL092011","Angol",10.4934995036327,,
"2017-V10","2017 sep-nov","CL091013","Temuco",7.78543054113613,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL141012","Valdivia",6.00182800097308,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL103011","Osorno",6.12040302528292,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL101013","Puerto Montt",3.60909307037574,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL111011","Coyhaique",2.42429507099547,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL112011","Puerto Aysén",1.82962272718105,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL121011","Punta Arenas",5.17869443699968,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","_T","Total Nacional",6.36144330887878,,
"2017-V11","2017 oct-dic","CL151011","Arica",6.04069777622432,,
"2017-V11","2017 oct-dic","CL011071","Alto Hospicio",6.55309447048183,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL011011","Iquique",6.86139406243627,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL021011","Antofagasta",7.49696059054555,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL022011","Calama",11.0023701201321,,
"2017-V11","2017 oct-dic","CL031011","Copiapó",5.58271125435181,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL033011","Vallenar",11.799025589693,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL041021","Coquimbo",5.29019452429879,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL041012","La Serena",8.61007097455823,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL043013","Ovalle",6.22355703081081,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL051013","Valparaíso",8.56206907237793,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL0510_31_91","Viña del Mar",8.97446467062708,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL056011","San Antonio",8.52417581992742,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL13101_AGR","Gran Santiago",6.42723433494832,,
"2017-V11","2017 oct-dic","CL061011","Rancagua",8.12656065044989,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL063012","San Fernando",5.17487551800727,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL073011","Curicó",6.55514129804802,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL071013","Talca",6.15605588736523,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL074012","Linares",6.95330032275955,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL1610_11_31","Chillán",9.4049313585661,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL0810_11_31_81","Concepción",7.52821395748652,,
"2017-V11","2017 oct-dic","CL0811_02_21","Talcahuano",6.62439119342887,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL081061","Lota",9.20378138284409,,
"2017-V11","2017 oct-dic","CL081021","Coronel",9.37669430733509,,
"2017-V11","2017 oct-dic","CL083011","Los Ángeles",4.31008544119328,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL092011","Angol",9.99752821504036,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL091013","Temuco",9.07125280648613,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL141012","Valdivia",6.65591605245849,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL103011","Osorno",4.85738045311034,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL101013","Puerto Montt",3.62348754024802,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL111011","Coyhaique",2.72928857845018,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL112011","Puerto Aysén",1.80843547953204,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V11","2017 oct-dic","CL121011","Punta Arenas",2.94960083573407,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","_T","Total Nacional",6.50965110500466,,
"2017-V12","2017 nov-ene","CL151011","Arica",6.49196163954108,,
"2017-V12","2017 nov-ene","CL011071","Alto Hospicio",10.4296849053953,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL011011","Iquique",6.20775589819142,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL021011","Antofagasta",7.62600893433622,,
"2017-V12","2017 nov-ene","CL022011","Calama",10.438594573039,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL031011","Copiapó",6.3680531014232,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL033011","Vallenar",11.8402320166352,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL041021","Coquimbo",5.62833738229253,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL041012","La Serena",8.25496464702689,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL043013","Ovalle",6.02293124426729,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL051013","Valparaíso",8.98598480086115,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL0510_31_91","Viña del Mar",8.5584707370967,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL056011","San Antonio",8.31815747845742,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL13101_AGR","Gran Santiago",6.67339281012418,,
"2017-V12","2017 nov-ene","CL061011","Rancagua",8.2159475116898,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL063012","San Fernando",5.61860848112993,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL073011","Curicó",8.24343430321257,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL071013","Talca",6.07061777768866,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL074012","Linares",5.14380664346298,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL1610_11_31","Chillán",8.47186644262326,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL0810_11_31_81","Concepción",6.3900269448711,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL0811_02_21","Talcahuano",7.45875468730295,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL081061","Lota",9.42750440323815,,
"2017-V12","2017 nov-ene","CL081021","Coronel",9.88976302069926,,
"2017-V12","2017 nov-ene","CL083011","Los Ángeles",3.78807660224968,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL092011","Angol",9.18238484188158,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL091013","Temuco",10.523164148327,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL141012","Valdivia",6.86195268587778,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL103011","Osorno",4.57344796812518,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL101013","Puerto Montt",3.57061747415328,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL111011","Coyhaique",2.99935491829299,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL112011","Puerto Aysén",2.4693059387046,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V12","2017 nov-ene","CL121011","Punta Arenas",2.35675682877907,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2018-V01","2018 dic-feb","_T","Total Nacional",6.66347095726539,,
"2018-V01","2018 dic-feb","CL151011","Arica",7.54168535670816,,
"2018-V01","2018 dic-feb","CL011071","Alto Hospicio",11.8882045367809,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2018-V01","2018 dic-feb","CL011011","Iquique",6.41785146999093,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
